,Nombre,Título,Fecha,Rating,Reviews,Tipo
89,La Casona de Luis,Domingo de Asado,15 de mayo de 2016,40,Muy buena carne. Las costillas y la mamona en su punto bien asadas y jugosas. La atención es amable y oportuna. Las instalaciones aunque básicas tienen una buena disposición y el lugar esta bien cuidado y adecuadamente aseadas y limpias,"RANGO DE PRECIOS
$ 15.000 - $ 25.000
TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada, Parrilla
COMIDAS
Almuerzo, Bebidas"
90,Ziru's Pizza Bogotá,Muy recomendado,10 de octubre de 2020,50,"Excelente servicio, el sabor de la comida es increíble, la pizza, la lasagna, los panzerotti, la mazorcada, en fin he probado gran parte del menú y lo recomiendo muchísimo, excelente calidad en todos sus productos.","RANGO DE PRECIOS
$ 5 - $ 20
TIPOS DE COMIDA
Pizzería, Italiana
COMIDAS
Cena, Almuerzo, Brunch, Bebidas"
91,Ziru's Pizza Bogotá,Volveré,26 de febrero de 2020,40,Buen precio. Buena comida. 1ra vez que iba y pienso volver. Pedimos para llevar por que ya estaban cerrando.,"RANGO DE PRECIOS
$ 5 - $ 20
TIPOS DE COMIDA
Pizzería, Italiana
COMIDAS
Cena, Almuerzo, Brunch, Bebidas"
92,Ziru's Pizza Bogotá,Buena comida y buen servicio,6 de septiembre de 2019,50,"Muy buena comida, buen servicio. Excelente relación precio beneficio!! Ambiente súper agradable! Recomendado al 100%","RANGO DE PRECIOS
$ 5 - $ 20
TIPOS DE COMIDA
Pizzería, Italiana
COMIDAS
Cena, Almuerzo, Brunch, Bebidas"
93,Ziru's Pizza Bogotá,Me encanta! Las clàsicas delgadas están espectaculares,11 de mayo de 2017,50,"La pizza debe ser sencilla, tostada y delgada. Eso si; con ingredientes de bueeeeeena calidad. Asi es en Ziru's. Pizza bien hecha.","RANGO DE PRECIOS
$ 5 - $ 20
TIPOS DE COMIDA
Pizzería, Italiana
COMIDAS
Cena, Almuerzo, Brunch, Bebidas"
94,Ziru's Pizza Bogotá,Panzeroti,18 de diciembre de 2016,40,Bastante variedad de pizzas y platos de pasta . Muy buen panzeroti y un buen ambiente . La pizza de la casa tiene sabores interesantes,"RANGO DE PRECIOS
$ 5 - $ 20
TIPOS DE COMIDA
Pizzería, Italiana
COMIDAS
Cena, Almuerzo, Brunch, Bebidas"
95,La Misión,Comida deliciosa,12 de junio de 2017,50,"Comida tradicional, excelente materia prima, sabor único, almuerzos saludables, buen servicio, excelente lugar para ir a almorzar.","RANGO DE PRECIOS
$ 8.000 - $ 25.000
TIPOS DE COMIDA
Mexicana, Estadounidense, Sudamericana, Colombiana"
96,420 Crepes,Muy rico!,12 de mayo de 2017,50,"Variedad de crepes para escoger, de dulce y de sal, de dulce recomiendo el de Kiwi y de Sal in duda alguna l ranchero. Si están por la zona del tintal es una buena opción.","RANGO DE PRECIOS
$ 6.000 - $ 10.000
TIPOS DE COMIDA
Comida rápida, Comida de calle, Sudamericana, Colombiana"
97,Buffalo Wings,Para antojo de alitas.,12 de noviembre de 2017,50,"Deliciosas las alitas y los chunks. Los cócteles también me parecen ricos. Aunque a veces me ha tocado porcionea de chunks secos y eso no me agrada. De resto rico, un lugar casual para compartir con amigos o en familia.","TIPOS DE COMIDA
Estadounidense, Comida rápida"
98,Buffalo Wings,Búfalo wings,20 de septiembre de 2017,50,"Las alitas con tanta salsa saben a la salsa y no a pollo. Los chunks sabe a salsas,el sitio muy acogedor igual el servicio se esfuerzan","TIPOS DE COMIDA
Estadounidense, Comida rápida"
99,Bier Market,Para unas buenas cervezas!,29 de agosto de 2016,50,"Es un muy buen lugar para compartir con los amigos, amplia variedad de cervezas de diversos países y una excelente oferta en comidas con muy buena preparación. Es un sitio con excelente atención, muy buena música y precios justos. Agradable ambiente y buen diseño interior.","RANGO DE PRECIOS
$ 15.000 - $ 28.000
TIPOS DE COMIDA
Cervecería, Comida rápida, Parrilla, Pub, Pizzería"
100,Bier Market,Agradable,26 de junio de 2016,50,"Un Lugar agradable para pasar un buen rato con los amigos, cuenta con un 2x1 en alitas los días miércoles con los que vale la pena visitar. Su precio es bastante cómodo.","RANGO DE PRECIOS
$ 15.000 - $ 28.000
TIPOS DE COMIDA
Cervecería, Comida rápida, Parrilla, Pub, Pizzería"
101,Bier Market,"La carta es amplia en cervezas y muy buena comida , excelente música DJ en vivo , queda en una zona central y muy buen",6 de mayo de 2016,50,"Excelente todo muy buen servicio , buena comida buena música , DJ en vivo. Ubicada en el centro de la zona rosa para mu el mejor pub","RANGO DE PRECIOS
$ 15.000 - $ 28.000
TIPOS DE COMIDA
Cervecería, Comida rápida, Parrilla, Pub, Pizzería"
102,Brunoise Bistro,Comida buena a buen precio,8 de enero de 2020,30,"Completa, sopa, jugo de maracuya sin azucar, baby beef con arroz y aguacate y otra persona pido ensalada. Rapido y bueno, BBB","RANGO DE PRECIOS
$ 12.000 - $ 30.000
TIPOS DE COMIDA
Estadounidense, Internacional, Venezolana, Sudamericana, Colombiana"
103,Brunoise Bistro,Excelentes mediodías y fines de semana,5 de junio de 2017,50,Entre semana ofrecen un menú ejecutivo desde 10.900 que no está nada mal. Casero y saludable. Los fines de semana tienen desayunos típicos deliciosos. La atención es muy buena y la ubicación también!,"RANGO DE PRECIOS
$ 12.000 - $ 30.000
TIPOS DE COMIDA
Estadounidense, Internacional, Venezolana, Sudamericana, Colombiana"
104,Sinergi Arte,Lugar agradable,6 de febrero de 2017,40,El menú es vegetariano y tienen buena atención. También hay una zona para quienes tienen niños y quieren que estos se distraigan un rato.,"COMIDAS
Desayuno, Almuerzo, Cena"
105,Tr3s Cu4rtos Parrilla Express,Un oasis,12 de junio de 2019,50,"si tenés ganas de pasar un momento muy agradable, y comer bien, entonces este es el lugar indiacado.","RANGO DE PRECIOS
$ 18.116 - $ 54.348
TIPOS DE COMIDA
Churrasquería, Parrilla, Sopas
COMIDAS
Bebidas, Almuerzo, Cena"
106,Tr3s Cu4rtos Parrilla Express,BUENO PERO......,23 de mayo de 2019,30,"Estuve en compañía de mi familia en el restaurante ubicado en el Centro Comercial Gran Estación. Me pareció rica su gastronomía, sin embargo los precios caros para las porciones. Igualmente nada que ver los acompañamientos.","RANGO DE PRECIOS
$ 18.116 - $ 54.348
TIPOS DE COMIDA
Churrasquería, Parrilla, Sopas
COMIDAS
Bebidas, Almuerzo, Cena"
107,Himalaya Indian & Tibetan Food,Himalaya,28 de febrero de 2020,50,Excelente comida india y tibetana y muy bien sus servicios del restaurante de lo mejor en Colombia Bogotá,"RANGO DE PRECIOS
$ 5 - $ 15
TIPOS DE COMIDA
Asiática
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Abierto hasta tarde, Bebidas"
108,Himalaya Indian & Tibetan Food,Deliciosa comida,8 de febrero de 2020,50,"Excelente servicio, la comida es deliciosa, los sabores, los aromas y la música te transportan a la India, al Tíbet, a ese mundo maravilloso!! La decoración es muy típica. Maravilloso lugar.","RANGO DE PRECIOS
$ 5 - $ 15
TIPOS DE COMIDA
Asiática
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Abierto hasta tarde, Bebidas"
109,Himalaya Indian & Tibetan Food,"Gran sitio , buena comida y atencion",16 de noviembre de 2019,50,"la atención es maravillosa . la comida y el ambiente hacen sentir otro tipo de sensaciones la decoración , y el ambiente familiar","RANGO DE PRECIOS
$ 5 - $ 15
TIPOS DE COMIDA
Asiática
COMIDAS
Desayuno, Almuerzo, Cena, Brunch, Abierto hasta tarde, Bebidas"
116,Subway,Subway como siempre bueno,5 de marzo de 2017,50,"Excelente alternativa a la hora de comer algo rapido, diferente y a un buen precio el local algo incomodo pero excelente","COMIDAS
Desayuno, Almuerzo, Cena"
117,Bocca2 Deli & Gourmet,Me encanto,26 de febrero de 2017,50,"Las empanadas horneadas son deliciosas , uno no encuentra esto asi.. usualmente son con grasa ... muy rico","RANGO DE PRECIOS
$ 2.700 - $ 15.000
TIPOS DE COMIDA
Sudamericana, Colombiana
COMIDAS
Desayuno, Almuerzo, Cena"
118,Koy's Sabrosa's Food,EXECELENTE!,21 de febrero de 2017,50,Me alegra que por fin se muden a local grande donde puedan atender a más personas! Felicidades! Excelente su comida!,"COMIDAS
Almuerzo, Cena"
119,3 Cuartos,excelente parrilla,13 de abril de 2017,40,"si quieren comer una buena carne tiene que ir a este sitio, es un lugar delicioso y económico el servicio es muy bueno y el ambiente acogedor","TIPOS DE COMIDA
Parrilla"
120,The Burger Five,"""Muy buen restaurante para compartir""",23 de enero de 2017,50,"The Burger Club es un sitio agradable para compartir con amigos y familia, el ambiente es calido y el servicio muy bueno, Las hamburguesas son exquisitas buena presentacio. Es definitivamente un lugar que recomiendo...","RANGO DE PRECIOS
$ 9.500 - $ 18.000
TIPOS DE COMIDA
Comida rápida, Contemporánea
COMIDAS
Brunch, Abierto hasta tarde, Bebidas, Almuerzo, Cena"
121,The Burger Five,Lugar muy agradable para comer y escuchar musica,17 de enero de 2017,50,"Excelente sitio para compartir con la familia y amigos, la comida es deliciosa y la música es muy agradable.","RANGO DE PRECIOS
$ 9.500 - $ 18.000
TIPOS DE COMIDA
Comida rápida, Contemporánea
COMIDAS
Brunch, Abierto hasta tarde, Bebidas, Almuerzo, Cena"
122,The Burger Five,Excelente sabor!,17 de enero de 2017,50,Recomiendo la hamburguesa con pan de orégano y carne a las finas hierbas. Excelente con adición de tocineta y queso. El sitio es pequeño y acogedor. Buenas hamburguesas y buena cerveza.,"RANGO DE PRECIOS
$ 9.500 - $ 18.000
TIPOS DE COMIDA
Comida rápida, Contemporánea
COMIDAS
Brunch, Abierto hasta tarde, Bebidas, Almuerzo, Cena"
123,Charlies Roast Beef,Mejorado Mucho la comida,29 de octubre de 2016,50,Sanduche de roastbeef Volvieron hacer los mismos de antes muy rico y variado que encanto. Recomendado,"TIPOS DE COMIDA
Parrillada"
124,Think Green,Excelente Servicio y Ambiente para ser un Café,17 de enero de 2017,50,"Excelente Servicio y Ambiente Muy Acogedor para Charlar con un Buen Café y Capuccino, Tienen Deliciosos Postres y Batidos Saludables.","RANGO DE PRECIOS
$ 4.000 - $ 15.000
TIPOS DE COMIDA
Café, Comida rápida, Pub, Fusión, Saludable, Gastropub"
125,Cosmopolitan Pasta,Pasta Y salsas,16 de agosto de 2016,40,"Pasta Y salsas, No dejen de probarlos esa es su especialidad, comida italiana de alto rango de buen precio","TIPOS DE COMIDA
Europea
COMIDAS
Desayuno, Almuerzo, Cena"
126,Kapira Café y Cocina,Atención en los detalles,25 de julio de 2019,50,La atención en los detalles es impecable. Están dispuestos a atender cualquier petición que este a su alcance,"RANGO DE PRECIOS
$ 12.900 - $ 35.000
TIPOS DE COMIDA
Saludable
COMIDAS
Desayuno, Almuerzo"
127,Kapira Café y Cocina,El mejor!!!,22 de marzo de 2019,50,"La comida deliciosa, el lugar súper tranquilo, las flores, el jardín todo juega para hacer de el almuerzo una experiencia renovadora","RANGO DE PRECIOS
$ 12.900 - $ 35.000
TIPOS DE COMIDA
Saludable
COMIDAS
Desayuno, Almuerzo"
128,Kapira Café y Cocina,Jardín maravilloso,15 de febrero de 2019,50,"Me encantó! Realmente es un sitio muy simpatico donde llegan colibrís a las flores mientras uno esta comiendo. La atención es muy buena y rápida, la gerente es muy amable. La comida deliciosa y los postres increíbles. Super recomendado","RANGO DE PRECIOS
$ 12.900 - $ 35.000
TIPOS DE COMIDA
Saludable
COMIDAS
Desayuno, Almuerzo"
129,Demetria,Delicia de brownie,26 de diciembre de 2016,50,"Muy bueno , muy rico completamente delicioso , la porción perfecta , me sorprendió ! Recomendado . La textura y el sabor deliciosos ! Es más puede ser el mejor de bogota ok ! Bien felicitaciones","COMIDAS
Desayuno, Almuerzo, Cena"
130,Hornitos Belalcazar,Buen menú de desayunos,1 de septiembre de 2018,50,"Hornitos es una cadena de panaderías. Panes y pasteles de muy buena calidad, precios adecuados, ambiente de panadería de barrio. Para desayunar el menú es muy variado y todo lo que he probado, delicioso. Está abierto 24 horas, aunque el parqueadero cierra a las 9pm.","RANGO DE PRECIOS
$ 5.000 - $ 20.000
TIPOS DE COMIDA
Café
COMIDAS
Desayuno, Almuerzo, Cena, Brunch"
131,Hornitos Belalcazar,Terrible servicio,8 de julio de 2018,10,Estamos tomando café y las empleadas comienzan a lavar el piso con cepillo y a trapear justo al lado. Empezó a oler a mugre y a jabón. Terrible. Que mal servicio.,"RANGO DE PRECIOS
$ 5.000 - $ 20.000
TIPOS DE COMIDA
Café
COMIDAS
Desayuno, Almuerzo, Cena, Brunch"
132,Nata Inspiration,Deliciosa experiencia,5 de septiembre de 2017,50,Me encantaron los sabores en todos los productos. Exquisitos!!! encantador en ambiente volveré cuando regrese a Colombia,"COMIDAS
Desayuno, Almuerzo, Cena"
133,Vilione,Ambiente Agradável,2 de noviembre de 2016,50,"Ótima localização, preços razoáveis. Eu amei o local, as pessoas, o atendimento, foi tudo maravilhoso.","TIPOS DE COMIDA
Comida rápida, Pub, Gastropub"
134,La Nicoletta Bar Bistro,Delicioso y precios cómodos,30 de noviembre de 2020,50,"En lo personal siento que es un muy buen sitio para comer, agradable, tranquilo y unos platos deliciosos. Me parece que los precios son muy cómodos para la zona y para el tipo de restaurante. Es mi tercera visita","TIPOS DE COMIDA
Pizzería, Bar, Pub
CARACTERÍSTICAS
Reservas"
135,Madremonte - Fuente de Poder,Comida saludable y deliciosa,12 de octubre de 2016,50,"Normalmente no soy fan de la comida saludable, pero debo decir que fui a almorzar hoy y me pedi el menu del día. Estaba delicioso, el plato tenia ensalada de verdad, no solo lechuga. Todo estuvo balanceado delicioso y la atencion muy buena","TIPOS DE COMIDA
Saludable, Sopas
DIETAS ESPECIALES
Opciones veganas
COMIDAS
Brunch, Desayuno, Almuerzo, Cena"
136,Crepes del Huerto,Exelente sitio para compartir.,4 de octubre de 2016,50,"Es una muy buena opción para compartir un muy buen momento, los crepes de esta crepería cuentan con un especial sabor, felicitaciones al sitio y a sus dueños, el cheff es fantastico","COMIDAS
Almuerzo, Cena"
137,Hoyo 19 Club House,media punta de anca que era 1/4,5 de agosto de 2016,30,"La relación costo beneficio es muy regular. La atención es buena, pero las porciones de los alimentos son pequeñas. Una botella de agua a $4.900??? eso es mucho!","RANGO DE PRECIOS
$ 20 - $ 30
TIPOS DE COMIDA
Italiana, Café, Mariscos, Internacional, Parrilla"
138,Restaurante Parrilla Argentina,Lo máximo,9 de septiembre de 2016,50,"Si han visitados Argentina, y se han enamorado de sus carnes, este es el lugar que deben de visitar.","TIPOS DE COMIDA
Argentina, Sudamericana"
139,Aquariu's Restaurante Café Bar,Comida,5 de septiembre de 2016,50,"Muy buen restaurante,!! Exelente servicio lo recomiendo, 5⭐️s Very nice place to eat sea food in bogota. Nice vibes. Friendly people.","COMIDAS
Almuerzo, Cena"
140,Sal Vigua,No lo recomendaría,24 de julio de 2016,10,"El sitio parece acogedor y amigable. Sin embargo en lo que respecta a la comida deja mucho que desear. La carne, la bebida (refajo mal preparado) y aperitivos no convencen. No lo recomendaría así esté muriendo de hambre.","RANGO DE PRECIOS
$ 20 - $ 45"
141,Sal Vigua,Malisimo,2 de junio de 2016,10,El restaurante huele todo a excremento de perro. Los baños sucios. La comida es la que tengan y no la que uno quiere. Si llueve no hay dónde pues tienen muchas mesas fuera.,"RANGO DE PRECIOS
$ 20 - $ 45"
142,Sal Vigua,Pet friendly,31 de mayo de 2016,50,"The food was spectacular! Excellent restaurant... Ambiente familiar, con Un Gran concepto. Recommended para quienes quieran estar alejados de la monotonía.","RANGO DE PRECIOS
$ 20 - $ 45"
143,Sal Vigua,Delicioso!,5 de abril de 2016,50,"Que comida tan rica, excelentes cortes de carne! Recomiendo mucho los bananitos dulces, exquisitos. Además es genial que la gente pueda llevar sus mascotas. Muy bueno!","RANGO DE PRECIOS
$ 20 - $ 45"
144,Sal Vigua,Un verdadero Pet Friendly,7 de enero de 2016,50,"La comida es muy buena, recomiendo los Bananitos Sal Vigua como entrada, y la picada para dos personas. Lo mejor del lugar es su espacio exclusivo para los perros, con piscina de pelotas, obstáculos y juegos, es el primer lugar que conozco con este servicio.","RANGO DE PRECIOS
$ 20 - $ 45"
145,Mi Querencia Café,no recomendado,26 de diciembre de 2020,10,Estuve buscando un buen restaura te para comer y lo que me encontré No es lo que venden nisiquiera cerca. Cero recomendado,"RANGO DE PRECIOS
$ 2.500 - $ 150.000
TIPOS DE COMIDA
Café, Venezolana, Colombiana
COMIDAS
Brunch, Bebidas, Almuerzo, Cena"
146,Mi Querencia Café,Da gusto encontrar estos rincones de calidad,23 de febrero de 2017,50,"Aún cuando la oportunidad de mejora es la poca variedad de platos, definitivamente los que tienen en la carta los trabajan muy bien. El servicio y la limpieza del lugar es excelente. En mi concepto muy buena relación calidad precio.","RANGO DE PRECIOS
$ 2.500 - $ 150.000
TIPOS DE COMIDA
Café, Venezolana, Colombiana
COMIDAS
Brunch, Bebidas, Almuerzo, Cena"
147,Vilaseca Delikatessen,Bueno,2 de julio de 2019,40,"La atención muy buena, el jamón serrano, salami,peroni. Son de excelente calidad. Instalaciones limpias","TIPOS DE COMIDA
Delicatessen"
148,Vilaseca Delikatessen,Los mejores perros calientes,20 de abril de 2016,50,"Una de las primeras cosas que hay que probar en Vilaseca, además de las tapas y los chorizos, son los perros. Todos muy bien preparados y con excelentes ingredientes. El criollo (con carne desmechada y maiz tierno) es de los mejores.","TIPOS DE COMIDA
Delicatessen"
149,Vilaseca Delikatessen,"Un sitio acojedor, muy buenas tapas y chacuteria y un servicio excelente",8 de febrero de 2016,50,"Ideal para ""tardear"" con una buenas tapas o carnes frias y embutidos, acompañados de un buen vino de la casa, en un ambiente de buen servicio y con la seguridad que brinda el Centro Comercial Santa fé","TIPOS DE COMIDA
Delicatessen"
150,Madriguera Brewing Co. Calle 45,Cervezas artesanales pero algo costoso,16 de abril de 2021,40,"Lugar Interesante, buena carta de cervezas artesanales y buena comida, la atención del personal es buena. El problema es que es muy costoso.","COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Reservas"
